(134.2, 268.4, 30.5)
(134.2, 274.5, 30.5)
(134.2, 280.59999999999997, 30.5)
(134.2, 286.7, 30.5)
(140.29999999999998, 237.89999999999998, 30.5)
(140.29999999999998, 244.0, 30.5)
(140.29999999999998, 250.1, 30.5)
(140.29999999999998, 256.2, 30.5)
(140.29999999999998, 262.3, 30.5)
(140.29999999999998, 268.4, 30.5)
(140.29999999999998, 274.5, 30.5)
(140.29999999999998, 280.59999999999997, 30.5)
(146.39999999999998, 244.0, 30.5)
(146.39999999999998, 250.1, 30.5)
(146.39999999999998, 256.2, 30.5)
(146.39999999999998, 262.3, 30.5)
(103.69999999999999, 256.2, 36.599999999999994)
(103.69999999999999, 262.3, 36.599999999999994)
(103.69999999999999, 268.4, 36.599999999999994)
(103.69999999999999, 274.5, 36.599999999999994)
(103.69999999999999, 280.59999999999997, 36.599999999999994)
(103.69999999999999, 286.7, 36.599999999999994)
(109.8, 231.79999999999998, 36.599999999999994)
(109.8, 237.89999999999998, 36.599999999999994)
(109.8, 244.0, 36.599999999999994)
(109.8, 250.1, 36.599999999999994)
(109.8, 256.2, 36.599999999999994)
(109.8, 262.3, 36.599999999999994)
(109.8, 268.4, 36.599999999999994)
(109.8, 274.5, 36.599999999999994)
(109.8, 280.59999999999997, 36.599999999999994)
(109.8, 286.7, 36.599999999999994)
(109.8, 292.79999999999995, 36.599999999999994)
(115.89999999999999, 219.6, 36.599999999999994)
(115.89999999999999, 225.7, 36.599999999999994)
(115.89999999999999, 231.79999999999998, 36.599999999999994)
(115.89999999999999, 237.89999999999998, 36.599999999999994)
(115.89999999999999, 244.0, 36.599999999999994)
(115.89999999999999, 250.1, 36.599999999999994)
(115.89999999999999, 256.2, 36.599999999999994)
(115.89999999999999, 262.3, 36.599999999999994)
(115.89999999999999, 268.4, 36.599999999999994)
(115.89999999999999, 274.5, 36.599999999999994)
(115.89999999999999, 280.59999999999997, 36.599999999999994)
(115.89999999999999, 286.7, 36.599999999999994)
(115.89999999999999, 292.79999999999995, 36.599999999999994)
(122.0, 219.6, 36.599999999999994)
(122.0, 225.7, 36.599999999999994)
(122.0, 231.79999999999998, 36.599999999999994)
(122.0, 237.89999999999998, 36.599999999999994)
(122.0, 244.0, 36.599999999999994)
(122.0, 250.1, 36.599999999999994)
(122.0, 256.2, 36.599999999999994)
(122.0, 262.3, 36.599999999999994)
(122.0, 268.4, 36.599999999999994)
(122.0, 274.5, 36.599999999999994)
(122.0, 280.59999999999997, 36.599999999999994)
(122.0, 286.7, 36.599999999999994)
(122.0, 292.79999999999995, 36.599999999999994)
(128.1, 219.6, 36.599999999999994)
(128.1, 225.7, 36.599999999999994)
(128.1, 231.79999999999998, 36.599999999999994)
(128.1, 237.89999999999998, 36.599999999999994)
(128.1, 244.0, 36.599999999999994)
(128.1, 250.1, 36.599999999999994)
(128.1, 256.2, 36.599999999999994)
(128.1, 262.3, 36.599999999999994)
(128.1, 268.4, 36.599999999999994)
(128.1, 274.5, 36.599999999999994)
(128.1, 280.59999999999997, 36.599999999999994)
(128.1, 286.7, 36.599999999999994)
(128.1, 292.79999999999995, 36.599999999999994)
(134.2, 225.7, 36.599999999999994)
(134.2, 231.79999999999998, 36.599999999999994)
(134.2, 237.89999999999998, 36.599999999999994)
(134.2, 244.0, 36.599999999999994)
(134.2, 250.1, 36.599999999999994)
(134.2, 256.2, 36.599999999999994)
(134.2, 262.3, 36.599999999999994)
(134.2, 268.4, 36.599999999999994)
(134.2, 274.5, 36.599999999999994)
(134.2, 280.59999999999997, 36.599999999999994)
(134.2, 286.7, 36.599999999999994)
(140.29999999999998, 225.7, 36.599999999999994)
(140.29999999999998, 231.79999999999998, 36.599999999999994)
(140.29999999999998, 237.89999999999998, 36.599999999999994)
(140.29999999999998, 244.0, 36.599999999999994)
(140.29999999999998, 250.1, 36.599999999999994)
(140.29999999999998, 256.2, 36.599999999999994)
(140.29999999999998, 262.3, 36.599999999999994)
(140.29999999999998, 268.4, 36.599999999999994)
(140.29999999999998, 274.5, 36.599999999999994)
(140.29999999999998, 280.59999999999997, 36.599999999999994)
(146.39999999999998, 225.7, 36.599999999999994)
(146.39999999999998, 231.79999999999998, 36.599999999999994)
(146.39999999999998, 237.89999999999998, 36.599999999999994)
(146.39999999999998, 244.0, 36.599999999999994)
(146.39999999999998, 250.1, 36.599999999999994)
(146.39999999999998, 256.2, 36.599999999999994)
(146.39999999999998, 262.3, 36.599999999999994)
(146.39999999999998, 268.4, 36.599999999999994)
(146.39999999999998, 274.5, 36.599999999999994)
(152.5, 231.79999999999998, 36.599999999999994)
(152.5, 237.89999999999998, 36.599999999999994)
(152.5, 244.0, 36.599999999999994)
(152.5, 250.1, 36.599999999999994)
(152.5, 256.2, 36.599999999999994)
(152.5, 262.3, 36.599999999999994)
(152.5, 268.4, 36.599999999999994)
(158.6, 237.89999999999998, 36.599999999999994)
(158.6, 244.0, 36.599999999999994)
(97.6, 280.59999999999997, 42.699999999999996)
(103.69999999999999, 262.3, 42.699999999999996)
(103.69999999999999, 268.4, 42.699999999999996)
(103.69999999999999, 274.5, 42.699999999999996)
(103.69999999999999, 280.59999999999997, 42.699999999999996)
(103.69999999999999, 286.7, 42.699999999999996)
(109.8, 244.0, 42.699999999999996)
(109.8, 250.1, 42.699999999999996)
(109.8, 256.2, 42.699999999999996)
(109.8, 262.3, 42.699999999999996)
(109.8, 268.4, 42.699999999999996)
(109.8, 274.5, 42.699999999999996)
(109.8, 280.59999999999997, 42.699999999999996)
(109.8, 286.7, 42.699999999999996)
(109.8, 292.79999999999995, 42.699999999999996)
(109.8, 317.2, 42.699999999999996)
(115.89999999999999, 219.6, 42.699999999999996)
(115.89999999999999, 225.7, 42.699999999999996)
(115.89999999999999, 231.79999999999998, 42.699999999999996)
(115.89999999999999, 237.89999999999998, 42.699999999999996)
(115.89999999999999, 244.0, 42.699999999999996)
(115.89999999999999, 250.1, 42.699999999999996)
(115.89999999999999, 256.2, 42.699999999999996)
(115.89999999999999, 262.3, 42.699999999999996)
(115.89999999999999, 268.4, 42.699999999999996)
(115.89999999999999, 274.5, 42.699999999999996)
(115.89999999999999, 280.59999999999997, 42.699999999999996)
(115.89999999999999, 286.7, 42.699999999999996)
(115.89999999999999, 292.79999999999995, 42.699999999999996)
(115.89999999999999, 298.9, 42.699999999999996)
(115.89999999999999, 305.0, 42.699999999999996)
(115.89999999999999, 311.09999999999997, 42.699999999999996)
(115.89999999999999, 317.2, 42.699999999999996)
(115.89999999999999, 323.29999999999995, 42.699999999999996)
(122.0, 219.6, 42.699999999999996)
(122.0, 225.7, 42.699999999999996)
(122.0, 231.79999999999998, 42.699999999999996)
(122.0, 237.89999999999998, 42.699999999999996)
(122.0, 244.0, 42.699999999999996)
(122.0, 250.1, 42.699999999999996)
(122.0, 256.2, 42.699999999999996)
(122.0, 262.3, 42.699999999999996)
(122.0, 268.4, 42.699999999999996)
(122.0, 274.5, 42.699999999999996)
(122.0, 280.59999999999997, 42.699999999999996)
(122.0, 286.7, 42.699999999999996)
(122.0, 292.79999999999995, 42.699999999999996)
(122.0, 298.9, 42.699999999999996)
(122.0, 305.0, 42.699999999999996)
(122.0, 311.09999999999997, 42.699999999999996)
(122.0, 317.2, 42.699999999999996)
(128.1, 219.6, 42.699999999999996)
(128.1, 225.7, 42.699999999999996)
(128.1, 231.79999999999998, 42.699999999999996)
(128.1, 237.89999999999998, 42.699999999999996)
(128.1, 244.0, 42.699999999999996)
(128.1, 250.1, 42.699999999999996)
(128.1, 256.2, 42.699999999999996)
(128.1, 262.3, 42.699999999999996)
(128.1, 268.4, 42.699999999999996)
(128.1, 274.5, 42.699999999999996)
(128.1, 280.59999999999997, 42.699999999999996)
(128.1, 286.7, 42.699999999999996)
(128.1, 292.79999999999995, 42.699999999999996)
(128.1, 298.9, 42.699999999999996)
(128.1, 317.2, 42.699999999999996)
(134.2, 225.7, 42.699999999999996)
(134.2, 231.79999999999998, 42.699999999999996)
(134.2, 237.89999999999998, 42.699999999999996)
(134.2, 244.0, 42.699999999999996)
(134.2, 250.1, 42.699999999999996)
(134.2, 256.2, 42.699999999999996)
(134.2, 262.3, 42.699999999999996)
(134.2, 268.4, 42.699999999999996)
(134.2, 274.5, 42.699999999999996)
(134.2, 280.59999999999997, 42.699999999999996)
(134.2, 286.7, 42.699999999999996)
(134.2, 292.79999999999995, 42.699999999999996)
(140.29999999999998, 225.7, 42.699999999999996)
(140.29999999999998, 231.79999999999998, 42.699999999999996)
(140.29999999999998, 237.89999999999998, 42.699999999999996)
(140.29999999999998, 244.0, 42.699999999999996)
(140.29999999999998, 250.1, 42.699999999999996)
(140.29999999999998, 256.2, 42.699999999999996)
(140.29999999999998, 262.3, 42.699999999999996)
(140.29999999999998, 268.4, 42.699999999999996)
(140.29999999999998, 274.5, 42.699999999999996)
(140.29999999999998, 280.59999999999997, 42.699999999999996)
(140.29999999999998, 286.7, 42.699999999999996)
(146.39999999999998, 225.7, 42.699999999999996)
(146.39999999999998, 231.79999999999998, 42.699999999999996)
(146.39999999999998, 237.89999999999998, 42.699999999999996)
(146.39999999999998, 244.0, 42.699999999999996)
(146.39999999999998, 250.1, 42.699999999999996)
(146.39999999999998, 256.2, 42.699999999999996)
(146.39999999999998, 262.3, 42.699999999999996)
(146.39999999999998, 268.4, 42.699999999999996)
(146.39999999999998, 274.5, 42.699999999999996)
(146.39999999999998, 280.59999999999997, 42.699999999999996)
(152.5, 225.7, 42.699999999999996)
(152.5, 231.79999999999998, 42.699999999999996)
(152.5, 237.89999999999998, 42.699999999999996)
(152.5, 244.0, 42.699999999999996)
(152.5, 250.1, 42.699999999999996)
(152.5, 256.2, 42.699999999999996)
(152.5, 262.3, 42.699999999999996)
(152.5, 268.4, 42.699999999999996)
(152.5, 274.5, 42.699999999999996)
(152.5, 280.59999999999997, 42.699999999999996)
(158.6, 231.79999999999998, 42.699999999999996)
(158.6, 237.89999999999998, 42.699999999999996)
(158.6, 244.0, 42.699999999999996)
(158.6, 250.1, 42.699999999999996)
(158.6, 256.2, 42.699999999999996)
(158.6, 262.3, 42.699999999999996)
(158.6, 268.4, 42.699999999999996)
(164.7, 244.0, 42.699999999999996)
(164.7, 250.1, 42.699999999999996)
(103.69999999999999, 274.5, 48.8)
(103.69999999999999, 280.59999999999997, 48.8)
(103.69999999999999, 286.7, 48.8)
(103.69999999999999, 311.09999999999997, 48.8)
(103.69999999999999, 317.2, 48.8)
(103.69999999999999, 323.29999999999995, 48.8)
(103.69999999999999, 329.4, 48.8)
(109.8, 250.1, 48.8)
(109.8, 256.2, 48.8)
(109.8, 262.3, 48.8)
(109.8, 268.4, 48.8)
(109.8, 274.5, 48.8)
(109.8, 280.59999999999997, 48.8)
(109.8, 286.7, 48.8)
(109.8, 292.79999999999995, 48.8)
(109.8, 298.9, 48.8)
(109.8, 305.0, 48.8)
(109.8, 311.09999999999997, 48.8)
(109.8, 317.2, 48.8)
(109.8, 323.29999999999995, 48.8)
(109.8, 329.4, 48.8)
(115.89999999999999, 219.6, 48.8)
(115.89999999999999, 225.7, 48.8)
(115.89999999999999, 231.79999999999998, 48.8)
(115.89999999999999, 237.89999999999998, 48.8)
(115.89999999999999, 244.0, 48.8)
(115.89999999999999, 250.1, 48.8)
(115.89999999999999, 256.2, 48.8)
(115.89999999999999, 262.3, 48.8)
(115.89999999999999, 268.4, 48.8)
(115.89999999999999, 274.5, 48.8)
(115.89999999999999, 280.59999999999997, 48.8)
(115.89999999999999, 286.7, 48.8)
(115.89999999999999, 292.79999999999995, 48.8)
(115.89999999999999, 298.9, 48.8)
(115.89999999999999, 305.0, 48.8)
(115.89999999999999, 311.09999999999997, 48.8)
(115.89999999999999, 317.2, 48.8)
(115.89999999999999, 323.29999999999995, 48.8)
(115.89999999999999, 329.4, 48.8)
(122.0, 219.6, 48.8)
(122.0, 225.7, 48.8)
(122.0, 231.79999999999998, 48.8)
(122.0, 237.89999999999998, 48.8)
(122.0, 244.0, 48.8)
(122.0, 250.1, 48.8)
(122.0, 256.2, 48.8)
(122.0, 262.3, 48.8)
(122.0, 268.4, 48.8)
(122.0, 274.5, 48.8)
(122.0, 280.59999999999997, 48.8)
(122.0, 286.7, 48.8)
(122.0, 292.79999999999995, 48.8)
(122.0, 298.9, 48.8)
(122.0, 305.0, 48.8)
(122.0, 311.09999999999997, 48.8)
(122.0, 317.2, 48.8)
(122.0, 323.29999999999995, 48.8)
(122.0, 329.4, 48.8)
(128.1, 219.6, 48.8)
(128.1, 225.7, 48.8)
(128.1, 231.79999999999998, 48.8)
(128.1, 237.89999999999998, 48.8)
(128.1, 244.0, 48.8)
(128.1, 250.1, 48.8)
(128.1, 256.2, 48.8)
(128.1, 262.3, 48.8)
(128.1, 268.4, 48.8)
(128.1, 274.5, 48.8)
(128.1, 280.59999999999997, 48.8)
(128.1, 286.7, 48.8)
(128.1, 292.79999999999995, 48.8)
(128.1, 298.9, 48.8)
(128.1, 305.0, 48.8)
(128.1, 311.09999999999997, 48.8)
(128.1, 317.2, 48.8)
(128.1, 323.29999999999995, 48.8)
(134.2, 219.6, 48.8)
(134.2, 225.7, 48.8)
(134.2, 231.79999999999998, 48.8)
(134.2, 237.89999999999998, 48.8)
(134.2, 244.0, 48.8)
(134.2, 250.1, 48.8)
(134.2, 256.2, 48.8)
(134.2, 262.3, 48.8)
(134.2, 268.4, 48.8)
(134.2, 274.5, 48.8)
(134.2, 280.59999999999997, 48.8)
(134.2, 286.7, 48.8)
(134.2, 292.79999999999995, 48.8)
(134.2, 298.9, 48.8)
(134.2, 305.0, 48.8)
(140.29999999999998, 219.6, 48.8)
(140.29999999999998, 225.7, 48.8)
(140.29999999999998, 231.79999999999998, 48.8)
